"human","ncbi","mlog10QvalxFC","ENTREZID"
"TCTA","tcta",-0.0246555736798611,"6988"
"TCTE1","tcte1",-0.551089213995947,"202500"
"TCTN1","tctn1",0.0168568194559638,"79600"
"TCTN2","tctn2",-2.19191203604481,"79867"
"TCTN3","tctn3",-0.13058448162928,"26123"
"TDG","LOC107388370",0.00873338271068793,"6996"
"TDG","tdg",-0.175134165321044,"6996"
"TDGF1","LOC107375059",0.0372777038687198,"6997"
"TDO2","tdo2",0.0240235091705342,"6999"
"TDP1","tdp1",0.000323657924748486,"55775"
"TDP2","LOC107384635",0.00331110693777934,"51567"
"TDP2","tdp2",0.0186316870412746,"51567"
"TDRD1","tdrd1",-0.00305212797877831,"56165"
"TDRD1","LOC107395772",-0.00303584167215324,"56165"
"TDRD12","tdrd12",-0.00294321845421391,"91646"
"TDRD15","LOC107377736",0.208752680044991,"100129278"
"TDRD3","tdrd3",0.000757613425935563,"81550"
"TDRD5","tdrd5",0.31687976595288,"163589"
"TDRD6","LOC107391990",0.192395013273143,"221400"
"TDRD6","LOC107378182",0.255709735782757,"221400"
"TDRD7","tdrd7",0.0623044951806734,"23424"
"TDRD7","LOC107376940",-0.316009594042409,"23424"
"TDRD9","tdrd9",0.385837485092029,"122402"
"TDRKH","tdrkh",-0.0135500891089744,"11022"
"TDRP","tdrp",-0.336175135331907,"157695"
"TEAD1","tead1",0.267553770875223,"7003"
"TEAD1","LOC107389211",0.561755885956561,"7003"
"TEAD3","LOC107390951",0.0210530110253697,"7005"
"TEAD3","tead3",-0.090974259797418,"7005"
"TEAD4","LOC107388431",-0.728092252615718,"7004"
"TEC","tec",-0.695797231464115,"7006"
"TEC","tec",-0.695797231464115,"100124696"
"TEC","LOC107376771",-0.629464115666135,"7006"
"TEC","LOC107376771",-0.629464115666135,"100124696"
"TECPR1","LOC107376566",-0.0353463963346745,"25851"
"TECPR1","tecpr1",0.471745570973991,"25851"
"TECPR2","tecpr2",0.0284321815245973,"9895"
"TECR","LOC107390378",-1.98558497272959,"9524"
"TECR","LOC107378295",-0.0491887112246739,"9524"
"TECTA","LOC107391975",0.389879188956798,"7007"
"TECTA","LOC107387922",0.0689847541950194,"7007"
"TECTA","tecta",0.0639150358288242,"7007"
"TECTB","LOC107387643",-0.00307459420312877,"6975"
"TEF","LOC107388220",0.00279206846678443,"7008"
"TEFM","tefm",0.0477085638256048,"79736"
"TEKT1","LOC107397141",0.000353994780425628,"83659"
"TEKT2","LOC107387949",0.255709735782757,"27285"
"TEKT2","tekt2",0.00460962028147227,"27285"
"TEKT4","tekt4",-0.16860618176664,"150483"
"TELO2","telo2",-0.00583851529458497,"9894"
"TEN1","ten1",0.00867920292203493,"100134934"
"TENM1","tenm1",0.696473126849062,"10178"
"TENM2","tenm2",-0.174422785079183,"57451"
"TENM3","LOC107379789",0.21162705072024,"55714"
"TENM3","LOC107382270",-0.000766568431306764,"55714"
"TENM4","tenm4",-2.31349320261301,"26011"
"TEP1","tep1",0.00155886788726586,"7011"
"TERF1","terf1",-0.405797334217423,"7013"
"TERF2","terf2",-0.0525491466888933,"7014"
"TERF2IP","terf2ip",-0.0229468162666766,"54386"
"TERT","tert",-1.02106346804666,"7015"
"TES","tes",-0.0737750543634021,"26136"
"TESC","LOC107373042",-0.633591500696869,"54997"
"TESC","tesc",-0.00915361116449978,"54997"
"TESK2","LOC107383474",0.019871964016175,"10420"
"TESK2","tesk1",0.0903934241205273,"10420"
"TESK2","LOC107382357",0.184239192025951,"10420"
"TESPA1","LOC107385321",-0.542240926837069,"9840"
"TET2","tet2",0.0112402659104849,"54790"
"TET2","tet1",0.024376349224195,"54790"
"TET3","tet3",-0.00447339386637447,"200424"
"TEX10","LOC107379755",-0.00305329972076247,"54881"
"TEX10","LOC107379725",-1.23582007033174e-05,"54881"
"TEX11","tex11",-0.113598997230535,"56159"
"TEX12","LOC107380751",-0.836460831745208,"56158"
"TEX2","LOC107376548",0.821153277819138,"55852"
"TEX2","tex2",-0.0154677638356226,"55852"
"TEX2","LOC107388143",-0.00282929798363958,"55852"
"TEX261","tex261",-0.710702898932825,"113419"
"TEX264","tex264",-0.131384414683712,"51368"
"TEX30","tex30",-0.0060635248764286,"93081"
"TEX36","LOC107375986",0.287552594990799,"387718"
"TEX9","tex9",1.77385011170017,"374618"
"TFAM","tfam",0.0103482395624951,"7019"
"TFAP2A","tfap2a",0.14750080463525,"7020"
"TFAP2B","tfap2b",0.0952094377113879,"7021"
"TFAP2C","LOC107385382",-0.893643444654285,"7022"
"TFAP2D","tfap2d",-0.249133923426373,"83741"
"TFAP4","LOC107390529",0.0780993706918674,"7023"
"TFAP4","tfap4",1.0687966488223,"7023"
"TFB1M","tfb1m",-0.00911350522795319,"51106"
"TFB2M","tfb2m",0.0689516796574805,"64216"
"TFCP2","tfcp2",0.0570078312011148,"7024"
"TFCP2L1","tfcp2l1",-0.0741555550511393,"29842"
"TFDP1","tfdp1",-0.179630871506444,"7027"
"TFE3","LOC107391466",0.00415201065584129,"7030"
"TFE3","tfe3",-0.0106635423782278,"7030"
"TFEB","tfeb",0.165238194653135,"7942"
"TFEC","tfec",-3.01038617100614,"22797"
"TFG","tfg",-0.0142903030894079,"10342"
"TFIP11","tfip11",-0.00139802708448057,"24144"
"TFPI","LOC107397072",0.516482150404481,"7035"
"TFPI2","tfpi2",-0.211052023092811,"7980"
"TFPT","tfpt",-0.00024672846759655,"29844"
"TFR2","tfr2",-0.162521984900966,"7036"
"TFRC","LOC107384334",-2.58828390017765,"7037"
"TFRC","LOC107384335",-0.0894541726079847,"7037"
"TFRC","LOC107383062",0.0818287532400108,"7037"
"TG","tg",-1.61055302770306,"7038"
"TGDS","tgds",0.142210362375764,"23483"
"TGFA","LOC107385163",-0.275239811013752,"7039"
"TGFB1","LOC107379821",-0.0423549149729755,"7040"
"TGFB1I1","tgfb1i1",-0.103360598845074,"7041"
"TGFB2","LOC107377547",0.694421636969429,"7042"
"TGFB3","LOC107377518",-1.46253730316363,"7043"
"TGFB3","tgfb3",-0.00714616125249776,"7043"
"TGFBI","tgfbi",-0.248457245728021,"7045"
"TGFBR1","LOC107374334",2.37523107309192,"7046"
"TGFBR2","LOC107372384",-0.138675679303297,"7048"
"TGFBR2","LOC107394548",-0.0704860412570591,"7048"
"TGFBR2","LOC107389601",0.00585822342279287,"7048"
"TGFBR3","tgfbr3",0.411080748243109,"7049"
"TGFBR3","LOC107374660",0.237400074983028,"7049"
"TGFBR3","LOC107376144",-0.159568985650623,"7049"
"TGFBRAP1","tgfbrap1",0.0112346010052889,"9392"
"TGIF1","LOC107382471",1.55130569167455,"7050"
"TGIF2","LOC107385526",1.3328678934728,"60436"
"TGM1","LOC107384224",-0.0380377472121218,"7051"
"TGM1","tgm1",0.0606943226055013,"7051"
"TGM2","LOC107385529",0.0271098827543293,"7052"
"TGM2","LOC107389177",-0.00392088087503633,"7052"
"TGM5","LOC107384976",0.0531706959920014,"9333"
"TGM5","tgm2",1.66751031622057,"9333"
"TGM5","LOC107384977",NA,"9333"
"TGOLN2","tgoln2",-0.158769893756421,"10618"
"TGS1","tgs1",0.106188797174977,"96764"
"TH","th",4.25380140497727,"7054"
"TH","LOC107386767",0.138166654803265,"7054"
"THADA","LOC107394188",1.48210011130274,"63892"
"THADA","thada",0.190445320912268,"63892"
"THAP1","thap1",-0.325275108895355,"55145"
"THAP11","LOC107381736",0.0167080830985588,"57215"
"THAP11","LOC107381345",-0.14181133565439,"57215"
"THAP11","LOC107374586",-0.112395761644295,"57215"
"THAP11","LOC107387467",0.00773900145316099,"57215"
"THAP2","LOC107382745",0.050179985450731,"83591"
"THAP4","LOC107377263",-0.752860235838705,"51078"
"THAP4","thap4",-0.00263889420475268,"51078"
"THAP4","LOC107392982",-0.0333074240693837,"51078"
"THAP4","LOC107390657",-0.0698758441756171,"51078"
"THAP5","LOC107379819",-0.00255346061441314,"168451"
"THAP5","thap5",-1.27435714948215,"168451"
"THAP6","LOC107375968",-0.626157030198398,"152815"
"THAP6","LOC107382025",0.0414343857391767,"152815"
"THAP6","LOC107390765",-0.0422607921855263,"152815"
"THBD","LOC107378228",0.00119438964188355,"7056"
"THBD","LOC107392046",0.119258240030098,"7056"
"THBS1","thbs1",-0.641135607236562,"7057"
"THBS1","LOC107377820",-0.464936119288365,"7057"
"THBS2","thbs2",0.0478510627547101,"7058"
"THBS2","LOC107387772",0.226916252467043,"7058"
"THBS3","LOC107379059",-0.00305359695040727,"7059"
"THBS4","thbs4",-0.673121317848095,"7060"
"THBS4","LOC107374746",0.0696959965682148,"7060"
"THBS4","comp",0.319426163704021,"7060"
"THEM4","LOC107379750",0.0955611538998609,"117145"
"THEM6","LOC107383808",-0.991779300478075,"51337"
"THEM6","LOC107383810",-0.410652758042781,"51337"
"THEMIS2","themis2",-4.87474479103339,"9473"
"THG1L","thg1l",0.00792059627337065,"54974"
"THNSL1","thnsl1",-0.13736331663474,"79896"
"THNSL2","thnsl2",0.476679454535153,"55258"
"THOC1","thoc1",0.0330493558531664,"9984"
"THOC2","thoc2",0.352253383733122,"57187"
"THOC3","thoc3",-0.0205770740893077,"84321"
"THOC5","thoc5",-0.0831733447425431,"8563"
"THOC6","thoc6",-0.0169181346137428,"79228"
"THOC7","thoc7",-0.549915499583161,"80145"
"THOP1","LOC107397268",0.111131877666224,"7064"
"THOP1","nln",-0.0707634489924776,"7064"
"THOP1","thop1",0.0045202373029744,"7064"
"THPO","LOC107383964",-0.236155400432433,"7066"
"THRA","LOC107376203",0.0995910419996579,"7067"
"THRA","LOC107387620",0.275517804441069,"7067"
"THRAP3","thrap3",0.265020013959406,"9967"
"THRAP3","LOC107372461",0.00227124417846259,"9967"
"THRAP3","LOC107374422",0.1085124459976,"9967"
"THRAP3","LOC107395445",0.484338032288733,"9967"
"THRB","thrb",0.0156956579525855,"7068"
"THSD1","thsd1",-0.026495622305302,"55901"
"THSD4","LOC107379581",0.188367315596086,"79875"
"THSD4","thsd4",0.146371660311913,"79875"
"THSD7A","LOC107383234",0.0400076931024705,"221981"
"THSD7A","thsd7a",-0.169141234146036,"221981"
"THSD7B","thsd7b",NA,"80731"
"THTPA","thtpa",-0.19213966144072,"79178"
"THUMPD1","thumpd1",-0.0873505731324298,"55623"
"THUMPD2","thumpd2",-0.0470184464461416,"80745"
"THUMPD3","thumpd3",-0.0275655812561792,"25917"
"THYN1","thyn1",-0.602089038293204,"29087"
"TIA1","LOC107393514",-0.0646726424719759,"7072"
"TIA1","LOC107374854",-0.0270875450052029,"7072"
"TIAL1","tial1",0.170641856558006,"7073"
"TIAM1","LOC107380221",0.181738857010101,"7074"
"TIAM1","LOC107386955",-0.0309199759471163,"7074"
"TIAM2","LOC107377938",0.278658398848725,"26230"
"TIAM2","tiam2",0.430307203134322,"26230"
"TICAM1","LOC107384071",-0.0618774365398324,"148022"
"TICRR","ticrr",-0.0152733576934378,"90381"
"TIE1","tie1",0.840973293867391,"7075"
"TIFA","LOC107384788",0.0615607075874392,"92610"
"TIFA","LOC107384805",0.160721615238832,"92610"
"TIGAR","LOC107389326",0.0201786258241197,"57103"
"TIGAR","tigar",-0.00635080559143971,"57103"
"TIGD1","LOC107386529",-0.527138876018429,"200765"
"TIGIT","LOC107376588",-1.59384839707386,"201633"
"TIMD4","LOC107387155",-0.688155955048815,"91937"
"TIMELESS","timeless",-0.186297192605401,"8914"
"TIMM10B","timm10b",-0.0501809116396233,"26515"
"TIMM13","timm13",-0.00466377595792616,"26517"
"TIMM17A","timm17a",-0.00279379294276409,"10440"
"TIMM17B","timm17b",-0.0184170116739079,"10245"
"TIMM21","timm21",-0.000891653329610334,"29090"
"TIMM22","timm22",0.0260651869500541,"29928"
"TIMM23","timm23",-0.0138539443433468,"100287932"
"TIMM44","LOC107392656",0.0131755652007388,"10469"
"TIMM44","LOC107384165",-0.0584551040066051,"10469"
"TIMM50","timm50",-0.00942235870530938,"92609"
"TIMM8A","timm8a",-0.00959675796332275,"1678"
"TIMM8B","timm8b",0.00195598110559889,"26521"
"TIMM9","timm9",1.73535895945309e-05,"26520"
"TIMMDC1","timmdc1",-0.119302904322238,"51300"
"TIMP2","timp2",-0.107698623771504,"7077"
"TIMP3","LOC107381870",0.00335256832534301,"7078"
"TIMP4","timp4",0.112191921685211,"7079"
"TINAG","LOC107384023",-0.98321917432721,"27283"
"TINAGL1","tinagl1",-0.0321076527992238,"64129"
"TINF2","tinf2",-0.001047615378616,"26277"
"TINF2","LOC107389298",-0.226560404025909,"26277"
"TIPARP","tiparp",-0.140198551023657,"25976"
"TIPIN","tipin",-0.441754908437282,"54962"
"TIPRL","tiprl",-0.0296005932490337,"261726"
"TIRAP","tirap",-0.777824010507346,"114609"
"TJAP1","LOC107386667",0.381003709483438,"93643"
"TJAP1","LOC107374304",-0.000279916688098606,"93643"
"TJAP1","tjap1",0.419138623899447,"93643"
"TJP1","tjp1",1.28509104216322,"7082"
"TJP1","LOC107381456",0.227684255273869,"7082"
"TJP2","tjp2",-0.00791985564647649,"9414"
"TJP3","tjp3",0.108775186836053,"27134"
"TK1","tk1",-1.90599603271966,"7083"
"TKFC","tkfc",-0.18531730751401,"26007"
"TKT","LOC107385118",1.14926590556153,"7086"
"TKT","LOC107374077",-0.0123750634507285,"7086"
"TKT","tkt",0.984559350661421,"7086"
"TLCD1","tlcd1",-0.0650777372110764,"116238"
"TLCD2","tlcd2",0.0553697847021231,"727910"
"TLE1","tle1",0.00712551904423529,"7088"
"TLE1","LOC107393190",0.0174676259442495,"7088"
"TLE3","LOC107388705",0.715828457114291,"7090"
"TLE3","tle3",-0.0171508392899414,"7090"
"TLE4","aes",0.319411798749239,"7091"
"TLE4","LOC107393192",0.317210088816171,"7091"
"TLE4","LOC107394311",-0.146340534540141,"7091"
"TLE4","LOC107392135",-2.96703130911705,"7091"
"TLK1","tlk1",-0.0248926280472439,"9874"
"TLK1","LOC107384305",-0.0323485305788681,"9874"
"TLK2","tlk2",0.034116129537853,"11011"
"TLK2","LOC107387870",-0.0318886175062423,"11011"
"TLL1","LOC107388347",1.44065929321942,"7092"
"TLL2","LOC107389362",0.400908650332656,"7093"
"TLN1","LOC107394916",0.0451288734994089,"7094"
"TLN2","LOC107381554",0.055182469295735,"83660"
"TLN2","tln2",1.7079983566868,"83660"
"TLR1","LOC107381327",-1.30058241962893,"7096"
"TLR1","LOC107376101",-1.22046098706194,"7096"
"TLR2","LOC107395103",0.130442730632844,"7097"
"TLR2","tlr2",0.212061415129136,"7097"
"TLR3","LOC107383066",0.723074521178174,"7098"
"TLR3","LOC107396830",-2.92626877470542,"7098"
"TLR3","LOC107397061",0.0043476114230745,"7098"
"TLR3","LOC107396833",0.187270761242303,"7098"
"TLR5","tlr5",-0.408412793197837,"7100"
"TLR5","LOC107377778",0.0136203091116603,"7100"
"TLR6","LOC107379226",-0.10065227411568,"10333"
"TLR7","LOC107389946",-2.9311879766673,"51284"
"TLR7","tlr7",-0.0924494297783948,"51284"
"TLR9","LOC107379524",-2.33224189650554,"54106"
"TLX3","tlx1",0.134863703808622,"30012"
"TLX3","LOC107396138",-0.172795441241993,"30012"
"TM2D1","tm2d1",-0.569386252976629,"83941"
"TM2D2","tm2d2",-0.0377823186252713,"83877"
"TM2D3","tm2d3",-0.120098861385686,"80213"
"TM4SF1","LOC107392984",0.00662306918076187,"4071"
"TM4SF1","LOC107386492",0.21263572180782,"4071"
"TM4SF1","LOC107386493",0.120289269862139,"4071"
"TM4SF1","LOC107386494",0.5920173224128,"4071"
"TM4SF4","tm4sf4",-0.0946891792107458,"7104"
"TM4SF4","tm4sf19",0.0656498497875689,"7104"
"TM4SF5","tm4sf5",0.0135312300084693,"9032"
"TM4SF5","LOC107384504",4.86094593573031,"9032"
"TM6SF1","LOC107393342",0.168935368928095,"53346"
"TM6SF1","tm6sf1",-1.22417717294506,"53346"
"TM6SF2","LOC107384086",0.0460165029512446,"53345"
"TM7SF2","tm7sf2",-0.0272660221403511,"7108"
"TM7SF3","tm7sf3",-0.801647396721881,"51768"
"TM9SF2","tm9sf2",-0.0293836239292838,"9375"
"TM9SF3","tm9sf3",0.00171932064205401,"56889"
"TM9SF4","tm9sf4",0.00909903882092719,"9777"
"TMA16","tma16",0.00125955654882028,"55319"
"TMA7","tma7",0.00144811570504644,"51372"
"TMBIM1","tmbim1",-0.0768046914865003,"64114"
"TMBIM1","LOC107390220",0.313440690070917,"64114"
"TMBIM6","tmbim6",-0.515825950836684,"7009"
"TMC2","LOC107375030",0.0633010358387444,"117532"
"TMC2","tmc1",-0.003091147200513,"117532"
"TMC3","LOC107373311",-0.00589277874369483,"342125"
"TMC3","LOC107373975",0.598388690567625,"342125"
"TMC5","tmc5",-0.231119548716045,"79838"
"TMC6","tmc6",-0.178551814781033,"11322"
"TMC7","tmc4",-0.215796832003899,"79905"
"TMC7","tmc8",-3.5052866817368,"79905"
"TMC7","tmc7",0.00523941339653292,"79905"
"TMCC1","tmcc1",0.000173108238272531,"23023"
"TMCC1","LOC107385094",-0.458839792635256,"23023"
"TMCC2","tmcc2",-0.926761970117313,"9911"
"TMCC3","tmcc3",-0.112616336578517,"57458"
"TMCC3","LOC107388585",0.114988178915286,"57458"
"TMCO1","tmco1",0.0104117520140089,"54499"
"TMCO3","tmco3",-0.0192336517189961,"55002"
"TMCO4","tmco4",0.0332188470954296,"255104"
"TMCO6","tmco6",-0.345978723861275,"55374"
"TMED1","tmed1",0.262217515049875,"11018"
"TMED1","LOC107390430",-0.0329043549600855,"11018"
"TMED10","tmed10",0.00253932001053816,"10972"
"TMED2","tmed2",0.0120932398312512,"10959"
"TMED3","LOC107381487",-0.00951351728477315,"23423"
"TMED4","LOC107391546",-0.242197780991958,"222068"
"TMED5","LOC107393446",-0.435618601763439,"50999"
"TMED6","tmed6",-0.0107624987884305,"146456"
"TMED7","LOC107394048",-0.0873881293889661,"51014"
"TMED8","tmed8",-0.501033460383731,"283578"
"TMED9","LOC107380805",0.0643582165834504,"54732"
"TMED9","LOC107379503",-0.236599434390353,"54732"
"TMEFF1","LOC107383718",0.0827002454972308,"8577"
"TMEFF1","LOC107374717",-0.497845169201423,"8577"
"TMEFF2","tmeff2",-1.02535032507371,"23671"
"TMEM100","LOC107378613",0.432000696385609,"55273"
"TMEM100","tmem100",-0.0398251295855577,"55273"
"TMEM101","tmem101",0.0226640362034515,"84336"
"TMEM104","LOC107395815",0.0329866030874459,"54868"
"TMEM104","tmem104",-0.031229424660169,"54868"
"TMEM106A","tmem106a",6.13430382351515e-05,"113277"
"TMEM106B","tmem106b",-0.493333523053524,"54664"
"TMEM106C","LOC107391345",0.0953671675518931,"79022"
"TMEM107","tmem107",-0.458961706883404,"84314"
"TMEM108","tmem108",0.273229887956543,"66000"
"TMEM11","tmem11",-0.0439313016705324,"8834"
"TMEM114","LOC107388178",-0.133887888018523,"283953"
"TMEM114","LOC107372881",0.933996312032346,"283953"
"TMEM115","tmem115",-0.102836869553019,"11070"
"TMEM116","tmem116",-0.794027466666151,"89894"
"TMEM116","LOC107388889",-0.00192690360098349,"89894"
"TMEM117","LOC107374186",0.275623725190538,"84216"
"TMEM117","LOC107388502",-0.00307885415346884,"84216"
"TMEM119","tmem119",0.41548365434416,"338773"
"TMEM119","LOC107373456",-4.23280928040592,"338773"
"TMEM120B","tmem120a",NA,"144404"
"TMEM120B","LOC107387221",-0.0592276844126435,"144404"
"TMEM120B","LOC107373355",0.0200084830547422,"144404"
"TMEM121","LOC107378466",0.562835901096613,"80757"
"TMEM121","LOC107375415",-0.492841473817781,"80757"
"TMEM121","LOC107377718",-0.00306949998704947,"80757"
"TMEM125","LOC107384492",0.277432584751878,"128218"
"TMEM125","tmem125",-0.0264890213159112,"128218"
"TMEM126A","LOC107375962",-0.168653658756097,"84233"
"TMEM127","tmem127",-0.0253684854705862,"55654"
"TMEM128","tmem128",-0.373472622742884,"85013"
"TMEM129","tmem129",-0.21904396362269,"92305"
"TMEM130","LOC107388152",0.019588437060121,"222865"
"TMEM131","tmem131",-0.0228753431367223,"23505"
"TMEM131","LOC107387422",0.0117804541335252,"23505"
"TMEM132C","LOC107393631",0.149299620714853,"92293"
"TMEM132C","LOC107393632",1.90204616106242,"92293"
"TMEM132C","LOC107393628",-0.313610083423071,"92293"
"TMEM132C","LOC107393823",0.00302231622442207,"92293"
"TMEM132E","tmem132e",0.00118062284933507,"124842"
"TMEM134","tmem134",-0.161856018876542,"80194"
"TMEM135","tmem135",-0.0453471351898956,"65084"
"TMEM138","tmem138",-0.0552291949429464,"51524"
"TMEM141","tmem141",-0.0116670391072266,"85014"
"TMEM145","tmem145",-3.09606805644037,"284339"
"TMEM147","tmem147",0.00992973167433795,"10430"
"TMEM14C","LOC107383022",-0.0955928617473063,"51522"
"TMEM14C","LOC107383530",-0.345325895598165,"51522"
"TMEM14C","LOC107395872",-2.01363652833105,"51522"
"TMEM150A","tmem150a",0.0990045182571654,"129303"
"TMEM150A","LOC107387286",0.0636675944836402,"129303"
"TMEM150A","LOC107375703",-2.1994217006077,"129303"
"TMEM150A","LOC107375709",-0.315029151501525,"129303"
"TMEM150B","LOC107376370",0.34358789691641,"284417"
"TMEM150C","tmem150c",-0.0795485031254663,"441027"
"TMEM151B","LOC107380947",-0.00303847719782729,"441151"
"TMEM151B","LOC107396117",-0.0165877093357603,"441151"
"TMEM154","tmem154",-0.200933494226878,"201799"
"TMEM158","tmem158",-0.0186393307445418,"25907"
"TMEM160","tmem160",-0.0616931057641619,"54958"
"TMEM161A","tmem161a",-0.0163427464490142,"54929"
"TMEM161B","tmem161b",0.250726679335697,"153396"
"TMEM163","tmem163",-0.595650066703281,"81615"
"TMEM163","LOC107381042",-2.0351416688759,"81615"
"TMEM164","tmem164",0.0030335816892475,"84187"
"TMEM165","tmem165",0.00601110649168832,"55858"
"TMEM167A","tmem167a",-0.006797766578008,"153339"
"TMEM167B","tmem167b",-0.19685348180723,"56900"
"TMEM168","tmem168",-2.42835622325027e-05,"64418"
"TMEM168","LOC107388403",0.0328329863412084,"64418"
"TMEM169","tmem169",0.0405742670783765,"92691"
"TMEM17","LOC107386261",0.532038654914714,"200728"
"TMEM17","LOC107389047",0.0407647022713079,"200728"
"TMEM170A","LOC107389468",-0.287338707041584,"124491"
"TMEM170B","tmem170b",0.0925999031327992,"100113407"
"TMEM174","tmem174",0.273590935082629,"134288"
"TMEM175","tmem175",-0.968563777287632,"84286"
"TMEM176B","LOC107379128",-0.0852088882074561,"28959"
"TMEM177","tmem177",0.000927571707802288,"80775"
"TMEM178A","tmem178a",-0.0618120598680305,"130733"
"TMEM178B","tmem178b",-0.0581082019396105,"100507421"
"TMEM178B","LOC107388646",-0.915597892473302,"100507421"
"TMEM178B","LOC107381466",0.561229005072671,"100507421"
"TMEM179","tmem179",0.737264921232974,"388021"
"TMEM179","LOC107378203",0.111232930386457,"388021"
"TMEM179B","tmem179b",0.0231987167110527,"374395"
"TMEM18","tmem18",-0.247791648037452,"129787"
"TMEM181","tmem181",-0.0218337925529834,"57583"
"TMEM182","tmem182",1.34614901765529,"130827"
"TMEM182","LOC107377240",-1.20552123008739,"130827"
"TMEM182","LOC107397113",-0.166404185262822,"130827"
"TMEM183A","tmem183a",-0.00775842265712931,"92703"
"TMEM184A","tmem184a",0.00285860155192979,"202915"
"TMEM184B","LOC107376304",0.413936699401442,"25829"
"TMEM184B","LOC107388240",0.121814853088789,"25829"
"TMEM184C","LOC107376804",0.126964484008478,"55751"
